# Strata Output: Acceleration Time Series
# Project:TST site
# Time (s),S-1-M-LOMAP\GIL067.AT2,
0,-0.004092588080704787
0.005,-0.004050870905545012
0.01,-0.004008276324044266
0.015,-0.003964822729207971
0.02,-0.003920529088162501
0.025,-0.0038754149708913237
0.03,-0.0038295005747186524
0.035,-0.003782806743707241
0.04,-0.0037353549822092447
0.045,-0.00368716746191698
0.05,-0.0036382670218995444
0.055,-0.0035886771612806054
0.06,-0.003538422024398536
0.065,-0.0034875263784927926
0.07,-0.0034360155841607893
0.075,-0.0033839155590228475
0.08,-0.003331252735206904
0.085,-0.0032780540114103187
0.09,-0.0032243467004072703
0.095,-0.0031701584729430152
0.1,-0.00311551729898865
0.105,-0.003060451387322905
0.11,-0.003004989124368665
0.115,-0.0029491590131386866
0.12,-0.0028929896130573322
0.125,-0.002836509481317789
0.13,-0.002779747116322265
0.135,-0.0027227309036442727
0.14,-0.002665489064846479
0.145,-0.0026080496093939024
0.15,-0.0025504402898260865
0.155,-0.0024926885602836696
0.16,-0.002434821538440245
0.165,-0.0023768659708509835
0.17,-0.002318848201708179
0.17500000000000002,-0.0022607941449757055
0.18,-0.002202729259865759
0.185,-0.0021446785296109173
0.19,-0.00208666644347677
0.195,-0.0020287169819477426
0.2,-0.0019708536050041477
0.20500000000000002,-0.0019130992433879566
0.21,-0.0018554762927293536
0.215,-0.0017980066103815435
0.22,-0.001740711514777899
0.225,-0.0016836117870996337
0.23,-0.0016267276750130065
0.23500000000000001,-0.0015700788982122489
0.24,-0.001513684655487738
0.245,-0.0014575636330275846
0.25,-0.00140173401365965
0.255,-0.0013462134867470333
0.26,-0.0012910192584651152
0.265,-0.0012361680622101198
0.27,-0.001181676168919117
0.275,-0.001127559397115556
0.28,-0.001073833122532478
0.28500000000000003,-0.0010205122872066715
0.29,-0.0009676114079756392
0.295,-0.0009151445843511893
0.3,-0.0008631255057774557
0.305,-0.0008115674583140865
0.31,-0.0007604833308132896
0.315,-0.0007098856206794817
0.32,-0.0006597864393168135
0.325,-0.0006101975173781296
0.33,-0.0005611302099330718
0.335,-0.0005125955016703542
0.34,-0.00046460401224307106
0.34500000000000003,-0.0004171660018546247
0.35000000000000003,-0.00037029137716971893
0.355,-0.0003239896976182472
0.36,-0.00027827018214359605
0.365,-0.00023314171642785836
0.37,-0.0001886128606098784
0.375,-0.0001446918574944664
0.38,-0.00010138664123515099
0.385,-5.870484645966079e-05
0.39,-1.6653817793355093e-05
0.395,2.4759380273415758e-05
0.4,6.55279532363072e-05
0.405,0.00010564536621602874
0.41000000000000003,0.00014510533345822935
0.41500000000000004,0.0001839018077690592
0.42,0.0002220289699623506
0.425,0.0002594812183921058
0.43,0.00029625315864076986
0.435,0.00033233959343000063
0.44,0.0003677355128134133
0.445,0.00040243608470559903
0.45,0.000436436645792068
0.455,0.0004697326928586159
0.46,0.0005023198745672983
0.465,0.0005341939836993681
0.47000000000000003,0.0005653509498749538
0.47500000000000003,0.000595786832751058
0.48,0.0006254978156898312
0.485,0.000654480199882353
0.49,0.000682730398903232
0.495,0.0007102449336660824
0.5,0.0007370204277428779
0.505,0.000763053603004028
0.51,0.0007883412755321752
0.515,0.0008128803517584604
0.52,0.0008366678247663951
0.525,0.000859700770707167
0.53,0.0008819763452682299
0.535,0.0009034917801366408
0.54,0.0009242443793986641
0.545,0.0009442315158179928
0.55,0.0009634506269370546
0.555,0.0009818992109473666
0.56,0.0009995748222777876
0.5650000000000001,0.0010164750668532545
0.5700000000000001,0.001032597596979929
0.5750000000000001,0.001047940105815927
0.58,0.0010625003213928922
0.585,0.0010762760001563783
0.59,0.0010892649199982902
0.595,0.0011014648727597882
0.6,0.0011128736561869031
0.605,0.0011234890653257588
0.61,0.0011333088833490608
0.615,0.0011423308718096696
0.62,0.0011505527603206307
0.625,0.0011579722356639618
0.63,0.0011645869303360916
0.635,0.0011703944105379447
0.64,0.001175392163621511
0.645,0.0011795775850074746
0.65,0.0011829479645884434
0.655,0.001185500472634842
0.66,0.001187232145221346
0.665,0.0011881398691911055
0.67,0.0011882203666763688
0.675,0.0011874701791933103
0.68,0.0011858856513270353
0.685,0.0011834629140243308
0.6900000000000001,0.0011801978675068155
0.6950000000000001,0.0011760861638198297
0.7000000000000001,0.0011711231890258601
0.705,0.0011653040450537602
0.71,0.0011586235312091794
0.715,0.0011510761253516917
0.72,0.0011426559647410562
0.725,0.0011333568265520558
0.73,0.0011231721080567953
0.735,0.0011120948064695998
0.74,0.001100117498449264
0.745,0.0010872323192517306
0.75,0.0010734309415252362
0.755,0.0010587045537400704
0.76,0.0010430438382458944
0.765,0.0010264389489505704
0.77,0.0010088794886173409
0.775,0.0009903544857809263
0.78,0.0009708523712885659
0.785,0.0009503609544767652
0.79,0.0009288673990070168
0.795,0.0009063581983889047
0.8,0.0008828191512356402
0.805,0.0008582353363097972
0.81,0.0008325910874352484
0.8150000000000001,0.0008058699683707943
0.8200000000000001,0.0007780547477658765
0.8250000000000001,0.0007491273743435375
0.8300000000000001,0.0007190689524885555
0.835,0.0006878597184514151
0.84,0.0006554790174184789
0.845,0.0006219052817433509
0.85,0.0005871160106797805
0.855,0.0005510877520156836
0.86,0.0005137960860622166
0.865,0.00047521561252068497
0.87,0.00043531994082176716
0.875,0.0003940816846078802
0.88,0.000351472461115763
0.885,0.00030746289630588665
0.89,0.0002620226366821023
0.895,0.00021512036884563677
0.9,0.00016672384793312554
0.905,0.00011679993619635304
0.91,6.531465308863377e-05
0.915,1.2233238328332028e-05
0.92,-4.2479770488987036e-05
0.925,-9.88604440716395e-05
0.93,-0.00015694534967185852
0.935,-0.00021677141960233653
0.9400000000000001,-0.0002783757982232914
0.9450000000000001,-0.00034179566561477607
0.9500000000000001,-0.0004070680362137105
0.9550000000000001,-0.00047422953082407074
0.96,-0.0005433161206057877
0.965,-0.0006143628419300182
0.97,-0.0006874034813650414
0.975,-0.0007624702305386879
0.98,-0.0008395933112168337
0.985,-0.0009188005716502106
0.99,-0.0010001170560694052
0.995,-0.0010835645501480007
1,-0.0011691611062853845
1.0050000000000001,-0.0012569205536672495
1.01,-0.0013468519992015768
1.0150000000000001,-0.0014389593265603995
1.02,-0.001533240701626016
1.025,-0.001629688093581259
1.03,-0.0017282868216275588
1.035,-0.001829015137791042
1.04,-0.0019318438564193657
1.045,-0.002036736040722494
1.05,-0.0021436467560317423
1.055,-0.0022525228983216743
1.06,-0.0023633031049756967
1.065,-0.0024759177528156534
1.07,-0.0025902890461359414
1.075,-0.0027063311949846224
1.08,-0.0028239506813433992
1.085,-0.002943046608314566
1.09,-0.0030635111250681
1.095,-0.003185229918267465
1.1,-0.003308082759088354
1.105,-0.0034319440938565034
1.11,-0.003556683665794457
1.115,-0.003682167155391924
1.12,-0.0038082568274599503
1.125,-0.003934812173924075
1.1300000000000001,-0.004061690542757505
1.135,-0.004188747745032619
1.1400000000000001,-0.004315838633757663
1.145,-0.0044428176498409015
1.1500000000000001,-0.00456953933208359
1.155,-0.004695858789462647
1.16,-0.004821632135060838
1.165,-0.004946716881817361
1.17,-0.005070972300800728
1.175,-0.005194259742979947
1.18,-0.005316442925542385
1.185,-0.0054373881837393055
1.19,-0.005556964689106577
1.195,-0.0056750446347842405
1.2,-0.005791503388600099
1.205,-0.005906219614644291
1.21,-0.006019075364274135
1.215,-0.006129956137848119
1.22,-0.0062387509189983535
1.225,-0.006345352183862923
1.23,-0.0064496558883716006
1.235,-0.006551561437353934
1.24,-0.006650971639847677
1.245,-0.006747792655475918
1.25,-0.006841933937083194
1.2550000000000001,-0.0069333081749344706
1.26,-0.007021831247677778
1.2650000000000001,-0.007107422184949063
1.27,-0.007190003145983267
1.2750000000000001,-0.007269499417923712
1.28,-0.007345839436744618
1.285,-0.007418954832872675
1.29,-0.0074887805027676006
1.295,-0.007555254706940374
1.3,-0.007618319194193937
1.305,-0.007677919351272417
1.31,-0.0077340043766129145
1.315,-0.007786527476489865
1.32,-0.007835446081505848
1.325,-0.007880722081081957
1.33,-0.007922322073303774
1.335,-0.007960217627162388
1.34,-0.007994385553869887
1.345,-0.00802480818352809
1.35,-0.008051473642990534
1.355,-0.00807437613030388
1.36,-0.008093516180678856
1.365,-0.008108900918549692
1.37,-0.00812054428998303
1.375,-0.008128467269503427
1.3800000000000001,-0.008132698035351478
1.385,-0.00813327210727034
1.3900000000000001,-0.008130232441133922
1.395,-0.008123629475054284
1.4000000000000001,-0.008113521122015003
1.405,-0.008099972704534802
1.41,-0.00808305682734117
1.415,-0.008062853184507246
1.42,-0.008039448297965246
1.425,-0.008012935184770892
1.43,-0.007983412950984294
1.435,-0.007950986310604
1.44,-0.007915765028712118
1.445,-0.007877863288931801
1.45,-0.007837398986545145
1.455,-0.0077944929502297795
1.46,-0.00774926809739894
1.465,-0.007701848530575953
1.47,-0.007652358585074679
1.475,-0.007600921841410573
1.48,-0.007547660119201023
1.485,-0.00749269247264874
