# Strata Output: Acceleration Time Series
# Project:TST site
# Time (s),S-1-M-CHICHI06\TCU076-E.AT2,
0,2.562390550660367e-07
0.005,2.604979271712237e-07
0.01,2.648542387547717e-07
0.015,2.693107333842066e-07
0.02,2.7387024800374955e-07
0.025,2.7853571661713505e-07
0.03,2.8331017425145376e-07
0.035,2.8819676111355033e-07
0.04,2.9319872687305527e-07
0.045,2.9831943522991227e-07
0.05,3.0356236860507006e-07
0.055,3.089311332093448e-07
0.06,3.144294641816707e-07
0.065,3.200612311645014e-07
0.07,3.258304439364573e-07
0.075,3.317412585931448e-07
0.08,3.377979838112434e-07
0.085,3.440050875271904e-07
0.09,3.5036720397322e-07
0.095,3.568891410464681e-07
0.1,3.6357588807706437e-07
0.105,3.7043262396225034e-07
0.11,3.7746472578448595e-07
0.115,3.846777778562974e-07
0.12,3.9207758129248155e-07
0.125,3.996701639812965e-07
0.13,4.0746179127729673e-07
0.135,4.154589771000944e-07
0.14,4.236684958068063e-07
0.145,4.320973946543079e-07
0.15,4.4075300682180177e-07
0.155,4.4964296550544653e-07
0.16,4.5877521851605435e-07
0.165,4.6815804383435675e-07
0.17,4.778000660735301e-07
0.17500000000000002,4.877102739149014e-07
0.18,4.978980385584673e-07
0.185,5.083731332662884e-07
0.19,5.191457540646797e-07
0.195,5.302265418237708e-07
0.2,5.416266055140759e-07
0.20500000000000002,5.533575470546732e-07
0.21,5.654314876263579e-07
0.215,5.778610956952326e-07
0.22,5.90659616780562e-07
0.225,6.038409052435807e-07
0.23,6.174194578526577e-07
0.23500000000000001,6.314104500346806e-07
0.24,6.458297740927477e-07
0.245,6.606940801334996e-07
0.25,6.760208198489377e-07
0.255,6.918282931735464e-07
0.26,7.081356982460641e-07
0.265,7.24963184749628e-07
0.27,7.42331911193211e-07
0.275,7.602641060502152e-07
0.28,7.787831335348497e-07
0.28500000000000003,7.979135639902704e-07
0.29,8.176812496188009e-07
0.295,8.381134056721944e-07
0.3,8.592386979719038e-07
0.305,8.81087337007421e-07
0.31,9.036911791782089e-07
0.315,9.270838362261293e-07
0.32,9.513007930526578e-07
0.325,9.76379535074475e-07
0.33,1.0023596859648469e-06
0.335,1.0292831564304494e-06
0.34,1.0571943057462163e-06
0.34500000000000003,1.086140116448065e-06
0.35000000000000003,1.1161703842356771e-06
0.355,1.1473379240212187e-06
0.36,1.1796987942056666e-06
0.365,1.213312540549704e-06
0.37,1.2482424623037207e-06
0.375,1.2845559020705651e-06
0.38,1.3223245629129954e-06
0.385,1.3616248547380587e-06
0.39,1.4025382736785144e-06
0.395,1.44515181785661e-06
0.4,1.489558443926005e-06
0.405,1.5358575683574147e-06
0.41000000000000003,1.584155619454509e-06
0.41500000000000004,1.63456664524005e-06
0.42,1.6872129842942758e-06
0.425,1.7422260067403e-06
0.43,1.7997469342192743e-06
0.435,1.8599277480354765e-06
0.44,1.922932196969934e-06
0.445,1.9889369168579463e-06
0.45,2.058132676424982e-06
0.455,2.130725765350824e-06
0.46,2.2069395434895223e-06
0.465,2.287016171988548e-06
0.47000000000000003,2.3712185508088174e-06
0.47500000000000003,2.4598324900199515e-06
0.48,2.553169146802701e-06
0.485,2.65156776370735e-06
0.49,2.755398749783251e-06
0.495,2.8650671508254857e-06
0.5,2.981016562329026e-06
0.505,3.1037335445191424e-06
0.51,3.2337526073425545e-06
0.515,3.3716618400250166e-06
0.52,3.5181092679754708e-06
0.525,3.673810026633498e-06
0.53,3.8395544468617025e-06
0.535,4.016217148486299e-06
0.54,4.204767235128858e-06
0.545,4.406279669561604e-06
0.55,4.621947881642513e-06
0.555,4.853097609380541e-06
0.56,5.101201889140665e-06
0.5650000000000001,5.367896974115502e-06
0.5700000000000001,5.654998750674276e-06
0.5750000000000001,5.964518905878927e-06
0.58,6.298679637233154e-06
0.585,6.65992503400452e-06
0.59,7.050926341912003e-06
0.595,7.474577092852762e-06
0.6,7.933972515340396e-06
0.605,8.432365787966867e-06
0.61,8.973091773902073e-06
0.615,9.559447381340386e-06
0.62,1.0194517589613689e-05
0.625,1.0880938984151132e-05
0.63,1.1620600355136004e-05
0.635,1.2414294390688739e-05
0.64,1.3261356008148087e-05
0.645,1.4159347861016238e-05
0.65,1.5103872813551307e-05
0.655,1.6088592898760912e-05
0.66,1.71055027843617e-05
0.665,1.8145444283609993e-05
0.67,1.919877768247704e-05
0.675,2.0256078028117764e-05
0.68,2.1308723147685803e-05
0.685,2.234928211443397e-05
0.6900000000000001,2.3371673627504408e-05
0.6950000000000001,2.437111773408335e-05
0.7000000000000001,2.534393982188013e-05
0.705,2.6287302951832614e-05
0.71,2.719894549023236e-05
0.715,2.807698610927229e-05
0.72,2.8919830168173597e-05
0.725,2.972617803274783e-05
0.73,3.049510745057298e-05
0.735,3.1226186417065035e-05
0.74,3.1919571975466126e-05
0.745,3.257606095571074e-05
0.75,3.319707537972011e-05
0.755,3.378458279577046e-05
0.76,3.4340965740038794e-05
0.765,3.4868861843486e-05
0.77,3.537099608553993e-05
0.775,3.585002154250872e-05
0.78,3.630837872548767e-05
0.785,3.674817954481261e-05
0.79,3.717112063596497e-05
0.795,3.757843035716371e-05
0.8,3.797085194865941e-05
0.805,3.834866135158834e-05
0.81,3.871171321327443e-05
0.8150000000000001,3.9059504745607046e-05
0.8200000000000001,3.9391245656538246e-05
0.8250000000000001,3.970592314827534e-05
0.8300000000000001,4.000235333302064e-05
0.835,4.0279214595267885e-05
0.84,4.053506486893073e-05
0.845,4.0768351947434094e-05
0.85,4.0977429857175785e-05
0.855,4.116059172265894e-05
0.86,4.13161214464354e-05
0.865,4.144235807896406e-05
0.87,4.15377631164119e-05
0.875,4.160098312735471e-05
0.88,4.163090452544954e-05
0.885,4.1626699284248654e-05
0.89,4.158785830223937e-05
0.895,4.151420587571661e-05
0.9,4.140588896391858e-05
0.905,4.126334032301817e-05
0.91,4.108722193848877e-05
0.915,4.087835934517573e-05
0.92,4.063767606093151e-05
0.925,4.036613305397778e-05
0.93,4.006467607093098e-05
0.935,3.97341966660833e-05
0.9400000000000001,3.937551796482204e-05
0.9450000000000001,3.898941627851483e-05
0.9500000000000001,3.8576679504299804e-05
0.9550000000000001,3.813818584360696e-05
0.96,3.767497219359817e-05
0.965,3.718826089566127e-05
0.97,3.667942892203302e-05
0.975,3.614992790254797e-05
0.98,3.5601183548401935e-05
0.985,3.5034507368145114e-05
0.99,3.445104018156162e-05
0.995,3.385172686174964e-05
1,3.323731094200485e-05
1.0050000000000001,3.260834232935516e-05
1.01,3.196520150327576e-05
1.0150000000000001,3.130814439402452e-05
1.02,3.0637360373654215e-05
1.025,2.9953023223822316e-05
1.03,2.9255315439436883e-05
1.035,2.8544421530128592e-05
1.04,2.782050456863591e-05
